Date;Produit;Region;Ventes;Prix Unitaire;Cost Unit;Promo;Stock;Marketing Budget;Customer Satisfaction;Weather;Holiday;Revenue
2024-01-03;Produit_D;Tanger;223;85.25;36.2;1;585;3117;2.1;Cloudy;No;19010.89
2024-01-04;Produit_E;Rabat;253;50.41;37.73;0;471;4989;4.4;Sunny;No;12754.82
2024-01-05;Produit_A;Tanger;176;78.33;36.86;0;658;2255;3.8;Cloudy;Yes;13786.48
2024-01-06;Produit_B;Rabat;57;33.04;20.97;0;427;1178;3.2;Sunny;No;1883.31
2024-01-07;Produit_C;Tanger;230;40.0;45.01;1;307;1887;1.7;Cloudy;No;9200.33
2024-01-08;Produit_D;Rabat;110;53.28;16.21;1;768;4078;3.8;Sunny;No;5860.29
2024-01-09;Produit_E;Tanger;71;45.66;30.67;1;353;2769;1.3;Cloudy;No;3241.77
2024-01-10;Produit_A;Rabat;81;57.45;9.89;0;263;4047;4.5;Sunny;Yes;4653.51
2024-01-11;Produit_B;Tanger;294;88.8;19.3;0;558;3223;4.8;Cloudy;No;26106.46
2024-01-12;Produit_C;Rabat;101;91.38;39.22;0;862;4970;4.2;Sunny;No;9229.18
2024-01-13;Produit_D;Tanger;167;14.06;10.78;0;720;2881;1.6;Cloudy;No;2348.25
2024-01-14;Produit_E;Rabat;102;60.31;28.15;0;575;1889;2.3;Sunny;No;6151.83
2024-01-15;Produit_A;Tanger;107;13.21;17.74;1;355;2104;3.0;Cloudy;Yes;1413.13
2024-01-16;Produit_B;Rabat;252;17.08;24.71;0;302;4601;4.6;Sunny;No;4305.14
2024-01-17;Produit_C;Tanger;116;91.52;14.36;0;981;2078;3.0;Cloudy;No;10616.47
2024-01-18;Produit_D;Rabat;233;94.12;32.3;1;185;3734;1.5;Sunny;No;21930.5
2024-01-19;Produit_E;Tanger;276;31.01;9.36;0;162;3535;3.9;Cloudy;No;8558.07
2024-01-20;Produit_A;Rabat;237;75.8;41.56;0;751;1877;2.2;Sunny;Yes;17963.56
2024-01-21;Produit_B;Tanger;52;66.2;8.53;1;434;1279;2.9;Cloudy;No;3442.37
2024-01-22;Produit_C;Rabat;221;14.14;34.37;0;404;3769;2.3;Sunny;No;3124.61
2024-01-23;Produit_D;Tanger;129;93.79;25.91;1;180;4368;3.1;Cloudy;No;12098.98
2024-01-24;Produit_E;Rabat;94;90.6;42.75;1;567;1742;3.3;Sunny;No;8516.6
2024-01-25;Produit_A;Tanger;163;97.0;28.11;0;817;4713;3.4;Cloudy;Yes;15811.28
2024-01-26;Produit_B;Rabat;109;97.73;31.93;0;487;3529;2.4;Sunny;No;10652.91
2024-01-27;Produit_C;Tanger;160;14.79;36.71;0;578;1268;3.7;Cloudy;No;2366.64
2024-01-28;Produit_D;Rabat;77;92.33;14.84;1;128;2088;1.7;Sunny;No;7109.49
2024-01-29;Produit_E;Tanger;174;16.09;20.46;0;418;1165;3.8;Cloudy;No;2799.17
2024-01-30;Produit_A;Rabat;123;88.7;33.46;1;688;3940;1.1;Sunny;Yes;10910.39
2024-01-31;Produit_B;Tanger;280;19.68;43.75;0;146;4330;2.5;Cloudy;No;5509.2
2024-02-01;Produit_B;Tanger;211;98.65;47.05;0;110;1967;2.6;Cloudy;No;20814.52
2024-02-02;Produit_C;Rabat;87;33.35;48.44;0;629;1054;4.5;Sunny;No;2901.62
2024-02-03;Produit_D;Tanger;224;99.49;18.46;0;700;2755;2.3;Cloudy;No;22285.85
2024-02-04;Produit_E;Rabat;79;67.21;24.59;0;117;4879;1.3;Sunny;No;5309.44
2024-02-05;Produit_A;Tanger;116;40.12;20.3;0;877;3622;4.4;Cloudy;Yes;4654.27
2024-02-06;Produit_B;Rabat;111;64.38;15.52;0;893;4847;1.6;Sunny;No;7145.89
2024-02-07;Produit_C;Tanger;114;74.23;17.08;1;264;1130;1.7;Cloudy;No;8462.69
2024-02-08;Produit_D;Rabat;190;42.87;6.5;0;372;1720;4.2;Sunny;No;8146.03
2024-02-09;Produit_E;Tanger;102;73.85;29.35;1;401;2420;2.1;Cloudy;No;7532.54
2024-02-10;Produit_A;Rabat;262;65.09;24.25;1;735;2145;2.2;Sunny;Yes;17052.83
2024-02-11;Produit_B;Tanger;193;63.02;48.45;0;459;4809;3.1;Cloudy;No;12162.53
2024-02-12;Produit_C;Rabat;256;13.84;20.62;0;571;2733;3.2;Sunny;No;3544.06
2024-02-13;Produit_D;Tanger;154;42.69;22.53;0;984;2087;3.8;Cloudy;No;6574.82
2024-02-14;Produit_E;Rabat;152;41.69;31.57;0;773;2347;3.5;Sunny;No;6337.2
2024-02-15;Produit_A;Tanger;201;88.34;9.38;1;378;4040;3.7;Cloudy;Yes;17756.66
2024-02-16;Produit_B;Rabat;285;52.29;36.95;0;443;2525;2.1;Sunny;No;14902.32
2024-02-17;Produit_C;Tanger;66;12.08;44.06;0;415;3036;3.6;Cloudy;No;797.45
2024-02-18;Produit_D;Rabat;93;22.99;33.95;1;606;4994;1.6;Sunny;No;2138.44
2024-02-19;Produit_E;Tanger;171;20.85;26.69;1;789;3497;4.5;Cloudy;No;3564.94
2024-02-20;Produit_A;Rabat;292;20.75;20.18;0;552;1535;1.0;Sunny;Yes;6060.21
2024-02-21;Produit_B;Tanger;76;43.22;8.9;1;564;2216;4.7;Cloudy;No;3284.43
2024-02-22;Produit_C;Rabat;129;90.47;7.87;0;825;2983;4.0;Sunny;No;11671.18
2024-02-23;Produit_D;Tanger;176;54.03;8.69;1;486;3371;5.0;Cloudy;No;9508.58
2024-02-24;Produit_E;Rabat;244;86.87;39.84;1;690;2440;3.0;Sunny;No;21197.18
2024-02-25;Produit_A;Tanger;95;34.15;13.81;0;205;2806;2.2;Cloudy;Yes;3244.55
2024-02-26;Produit_B;Rabat;69;97.91;43.63;1;787;2956;3.6;Sunny;No;6755.6
2024-02-27;Produit_C;Tanger;247;99.02;19.01;1;642;3508;3.7;Cloudy;No;24456.9
2024-02-28;Produit_D;Rabat;250;21.93;48.87;1;789;1002;3.3;Sunny;No;5481.88
2024-02-29;Produit_E;Tanger;279;99.67;15.2;1;194;1232;4.9;Cloudy;No;27807.86
2024-03-01;Produit_B;Tanger;296;43.62;5.03;0;918;1821;4.4;Cloudy;No;12910.14
2024-03-02;Produit_C;Rabat;194;37.71;26.86;1;664;2943;1.8;Sunny;No;7315.32
2024-03-03;Produit_D;Tanger;98;83.27;11.81;0;728;1462;2.3;Cloudy;No;8160.14
2024-03-04;Produit_E;Rabat;191;18.65;47.24;1;211;1407;1.5;Sunny;No;3561.88
2024-03-05;Produit_A;Tanger;179;19.39;36.78;0;364;4494;1.4;Cloudy;Yes;3471.56
2024-03-06;Produit_B;Rabat;137;90.8;13.47;1;563;1270;3.8;Sunny;No;12439.99
2024-03-07;Produit_C;Tanger;240;85.78;18.93;0;469;1024;1.9;Cloudy;No;20586.31
2024-03-08;Produit_D;Rabat;135;60.18;17.49;1;922;2791;4.7;Sunny;No;8123.88
2024-03-09;Produit_E;Tanger;106;89.95;37.31;1;632;4480;1.9;Cloudy;No;9535.21
2024-03-10;Produit_A;Rabat;142;71.62;15.54;0;658;4770;2.8;Sunny;Yes;10170.34
2024-03-11;Produit_B;Tanger;126;18.36;40.61;1;725;3170;3.8;Cloudy;No;2313.82
2024-03-12;Produit_C;Rabat;291;17.47;48.46;0;538;3334;3.1;Sunny;No;5084.62
2024-03-13;Produit_D;Tanger;94;87.97;36.35;1;117;2319;2.4;Cloudy;No;8269.09
2024-03-14;Produit_E;Rabat;245;80.08;17.82;1;474;1050;3.4;Sunny;No;19620.12
2024-03-15;Produit_A;Tanger;300;73.21;6.69;0;329;3756;1.9;Cloudy;Yes;21963.31
2024-03-16;Produit_B;Rabat;215;18.18;28.9;0;475;4512;4.8;Sunny;No;3908.5
2024-03-17;Produit_C;Tanger;51;66.27;38.54;0;259;3682;3.6;Cloudy;No;3379.66
2024-03-18;Produit_D;Rabat;162;79.88;23.53;0;196;4772;2.0;Sunny;No;12941.31
2024-03-19;Produit_E;Tanger;279;39.19;12.89;0;391;1804;3.9;Cloudy;No;10934.45
2024-03-20;Produit_A;Rabat;189;49.13;29.76;1;818;4442;1.7;Sunny;Yes;9285.02
2024-03-21;Produit_B;Tanger;89;37.79;40.13;1;606;3127;4.8;Cloudy;No;3363.5
2024-03-22;Produit_C;Rabat;79;57.54;48.92;0;150;3303;2.3;Sunny;No;4545.7
2024-03-23;Produit_D;Tanger;294;31.13;31.51;0;509;4959;1.3;Cloudy;No;9152.17
2024-03-24;Produit_E;Rabat;58;14.64;43.66;0;282;3025;4.0;Sunny;No;848.95
2024-03-25;Produit_A;Tanger;88;89.93;20.14;1;527;4143;3.4;Cloudy;Yes;7914.11
2024-03-26;Produit_B;Rabat;90;19.46;10.93;1;703;4474;3.7;Sunny;No;1751.69
2024-03-27;Produit_C;Tanger;103;74.48;17.79;0;574;3748;1.7;Cloudy;No;7671.06
2024-03-28;Produit_D;Rabat;265;36.59;12.41;1;385;2479;1.9;Sunny;No;9697.02
2024-03-29;Produit_E;Tanger;215;49.85;47.99;0;815;1970;4.0;Cloudy;No;10717.04
2024-03-30;Produit_A;Rabat;123;50.33;46.54;0;699;1482;2.3;Sunny;Yes;6191.0
2024-03-31;Produit_B;Tanger;171;22.99;49.19;0;626;3611;2.0;Cloudy;No;3930.47
2024-04-01;Produit_B;Tanger;181;70.24;39.89;1;321;3833;3.8;Cloudy;No;12713.58
2024-04-02;Produit_C;Rabat;260;21.63;11.03;0;125;3993;2.6;Sunny;No;5624.82
2024-04-03;Produit_D;Tanger;251;42.53;36.34;1;315;1568;4.3;Cloudy;No;10675.82
2024-04-04;Produit_E;Rabat;98;84.41;49.13;0;771;3852;2.5;Sunny;No;8272.34
2024-04-05;Produit_A;Tanger;218;99.36;39.06;0;661;3070;3.7;Cloudy;Yes;21661.5
2024-04-06;Produit_B;Rabat;72;47.86;14.14;0;630;4913;4.7;Sunny;No;3445.87
2024-04-07;Produit_C;Tanger;262;90.66;34.93;1;381;4362;4.1;Cloudy;No;23751.74
2024-04-08;Produit_D;Rabat;296;95.68;10.64;1;266;2282;2.6;Sunny;No;28320.79
2024-04-09;Produit_E;Tanger;212;49.88;13.26;1;502;4510;2.4;Cloudy;No;10574.57
2024-04-10;Produit_A;Rabat;66;94.37;30.01;1;701;4117;4.5;Sunny;Yes;6228.46
2024-04-11;Produit_B;Tanger;54;24.92;12.35;0;149;3455;3.4;Cloudy;No;1345.86
2024-04-12;Produit_C;Rabat;84;78.76;23.06;0;536;1907;3.5;Sunny;No;6615.6
2024-04-13;Produit_D;Tanger;67;53.63;11.51;1;922;2159;2.5;Cloudy;No;3593.23
2024-04-14;Produit_E;Rabat;82;50.86;27.53;0;997;2399;1.4;Sunny;No;4170.7
2024-04-15;Produit_A;Tanger;249;20.48;15.16;0;570;4370;1.0;Cloudy;Yes;5100.14
2024-04-16;Produit_B;Rabat;110;26.06;49.99;1;566;4954;4.2;Sunny;No;2867.01
2024-04-17;Produit_C;Tanger;226;19.38;48.31;0;675;3553;2.2;Cloudy;No;4380.86
2024-04-18;Produit_D;Rabat;92;13.92;20.27;1;182;2906;3.2;Sunny;No;1280.27
2024-04-19;Produit_E;Tanger;213;25.49;49.63;1;470;3111;1.7;Cloudy;No;5430.03
2024-04-20;Produit_A;Rabat;185;76.52;23.13;1;502;2209;4.9;Sunny;Yes;14156.49
2024-04-21;Produit_B;Tanger;270;83.77;42.24;1;345;2364;4.0;Cloudy;No;22618.82
2024-04-22;Produit_C;Rabat;150;74.76;15.01;1;774;4553;3.5;Sunny;No;11214.44
2024-04-23;Produit_D;Tanger;248;69.9;38.1;1;362;2434;4.6;Cloudy;No;17335.52
2024-04-24;Produit_E;Rabat;145;18.3;21.41;1;397;1739;1.0;Sunny;No;2653.19
2024-04-25;Produit_A;Tanger;174;81.37;7.66;1;540;2027;3.2;Cloudy;Yes;14159.02
2024-04-26;Produit_B;Rabat;156;32.06;9.07;1;675;3594;5.0;Sunny;No;5000.77
2024-04-27;Produit_C;Tanger;129;36.26;46.61;0;285;4138;4.8;Cloudy;No;4677.46
2024-04-28;Produit_D;Rabat;271;17.55;32.73;0;845;4137;4.4;Sunny;No;4757.4
2024-04-29;Produit_E;Tanger;103;54.17;47.67;1;502;3535;4.3;Cloudy;No;5579.68
2024-04-30;Produit_A;Rabat;105;68.54;36.44;1;667;4163;4.9;Sunny;Yes;7197.14
2024-05-01;Produit_B;Tanger;241;31.5;44.9;0;918;1445;1.2;Cloudy;No;7592.06
2024-05-02;Produit_C;Rabat;88;71.23;8.98;1;952;3084;4.1;Sunny;No;6267.9
2024-05-03;Produit_D;Tanger;89;87.32;45.91;1;164;2965;2.8;Cloudy;No;7771.24
2024-05-04;Produit_E;Rabat;75;57.17;18.54;1;397;3478;2.5;Sunny;No;4287.74
2024-05-05;Produit_A;Tanger;206;27.33;35.72;1;497;4112;3.6;Cloudy;Yes;5630.39
2024-05-06;Produit_B;Rabat;101;72.22;46.96;1;293;2154;4.5;Sunny;No;7294.43
2024-05-07;Produit_C;Tanger;229;60.43;48.75;1;203;1129;4.2;Cloudy;No;13838.09
2024-05-08;Produit_D;Rabat;283;11.62;17.37;1;136;2888;3.0;Sunny;No;3288.09
2024-05-09;Produit_E;Tanger;74;34.7;12.89;0;632;4988;1.3;Cloudy;No;2568.08
2024-05-10;Produit_A;Rabat;203;21.69;25.67;0;242;4412;4.4;Sunny;Yes;4403.66
2024-05-11;Produit_B;Tanger;81;59.36;43.77;0;379;4579;1.3;Cloudy;No;4808.41
2024-05-12;Produit_C;Rabat;300;82.06;17.13;1;796;2210;2.5;Sunny;No;24617.35
2024-05-13;Produit_D;Tanger;185;61.91;27.74;0;320;3690;4.8;Cloudy;No;11452.66
2024-05-14;Produit_E;Rabat;223;48.35;23.3;0;927;4092;1.3;Sunny;No;10782.17
2024-05-15;Produit_A;Tanger;200;20.96;13.63;1;140;3740;2.2;Cloudy;Yes;4191.91
2024-05-16;Produit_B;Rabat;219;36.51;45.78;1;498;4608;4.9;Sunny;No;7995.99
2024-05-17;Produit_C;Tanger;185;57.1;38.29;0;731;4281;2.9;Cloudy;No;10563.3
2024-05-18;Produit_D;Rabat;113;41.59;10.09;0;448;3281;3.7;Sunny;No;4699.81
2024-05-19;Produit_E;Tanger;94;60.05;11.14;0;666;2119;4.8;Cloudy;No;5645.01
2024-05-20;Produit_A;Rabat;249;20.71;44.02;0;131;1578;2.6;Sunny;Yes;5157.17
2024-05-21;Produit_B;Tanger;283;29.63;23.0;1;738;3066;2.0;Cloudy;No;8385.5
2024-05-22;Produit_C;Rabat;171;71.01;17.38;0;638;3530;4.0;Sunny;No;12143.51
2024-05-23;Produit_D;Tanger;215;64.61;49.83;1;195;2813;2.8;Cloudy;No;13890.61
2024-05-24;Produit_E;Rabat;268;81.21;34.53;0;919;4587;4.4;Sunny;No;21763.35
2024-05-25;Produit_A;Tanger;293;41.97;13.65;0;608;4677;4.7;Cloudy;Yes;12295.9
2024-05-26;Produit_B;Rabat;52;71.54;42.73;0;871;3744;4.7;Sunny;No;3720.14
2024-05-27;Produit_C;Tanger;140;38.18;26.2;0;807;4506;2.1;Cloudy;No;5345.2
2024-05-28;Produit_D;Rabat;186;29.88;24.96;1;694;1155;3.2;Sunny;No;5557.45
2024-05-29;Produit_E;Tanger;186;63.75;6.07;1;634;1396;1.7;Cloudy;No;11856.77
2024-05-30;Produit_A;Rabat;217;12.11;20.91;1;674;2672;1.0;Sunny;Yes;2627.15
2024-05-31;Produit_B;Tanger;88;71.3;17.03;0;937;4150;2.9;Cloudy;No;6274.7
2024-06-01;Produit_B;Tanger;71;76.08;38.14;0;654;2931;3.6;Cloudy;No;5401.98
2024-06-02;Produit_C;Rabat;197;76.58;41.95;0;637;3071;4.3;Sunny;No;15085.49
2024-06-03;Produit_D;Tanger;67;22.23;22.25;0;293;1793;2.0;Cloudy;No;1489.23
2024-06-04;Produit_E;Rabat;254;98.85;47.73;0;338;1901;1.3;Sunny;No;25107.71
2024-06-05;Produit_A;Tanger;171;82.37;20.91;0;107;2640;3.6;Cloudy;Yes;14084.45
2024-06-06;Produit_B;Rabat;289;19.99;27.78;1;415;4198;3.1;Sunny;No;5778.0
2024-06-07;Produit_C;Tanger;186;97.1;44.28;1;655;2434;5.0;Cloudy;No;18061.14
2024-06-08;Produit_D;Rabat;153;17.57;48.04;1;538;3189;1.3;Sunny;No;2687.55
2024-06-09;Produit_E;Tanger;188;69.8;47.01;1;926;3920;1.7;Cloudy;No;13122.09
2024-06-10;Produit_A;Rabat;99;13.22;10.88;0;181;1462;1.3;Sunny;Yes;1309.19
2024-06-11;Produit_B;Tanger;57;80.5;15.02;0;268;1232;3.8;Cloudy;No;4588.42
2024-06-12;Produit_C;Rabat;256;48.41;25.34;1;834;2516;2.5;Sunny;No;12393.29
2024-06-13;Produit_D;Tanger;134;94.26;21.75;1;726;3802;3.2;Cloudy;No;12630.62
2024-06-14;Produit_E;Rabat;86;24.82;32.44;0;713;3907;1.5;Sunny;No;2134.35
2024-06-15;Produit_A;Tanger;95;25.77;49.63;1;449;2640;2.1;Cloudy;Yes;2448.52
2024-06-16;Produit_B;Rabat;60;45.79;42.75;1;708;1835;2.1;Sunny;No;2747.51
2024-06-17;Produit_C;Tanger;194;39.75;19.41;1;575;4777;4.4;Cloudy;No;7712.02
2024-06-18;Produit_D;Rabat;187;12.63;33.32;0;601;3668;2.9;Sunny;No;2362.35
2024-06-19;Produit_E;Tanger;57;97.32;35.11;0;750;3732;1.2;Cloudy;No;5547.5
2024-06-20;Produit_A;Rabat;96;15.08;7.66;0;127;4460;3.1;Sunny;Yes;1447.71
2024-06-21;Produit_B;Tanger;61;79.07;34.21;1;972;1730;4.0;Cloudy;No;4823.09
2024-06-22;Produit_C;Rabat;260;12.64;24.97;1;380;1310;3.1;Sunny;No;3285.38
2024-06-23;Produit_D;Tanger;300;18.22;24.84;1;704;1873;4.7;Cloudy;No;5466.26
2024-06-24;Produit_E;Rabat;79;73.96;37.82;1;799;3665;3.2;Sunny;No;5842.63
2024-06-25;Produit_A;Tanger;132;34.85;13.88;0;608;1259;3.4;Cloudy;Yes;4599.98
2024-06-26;Produit_B;Rabat;55;80.25;41.15;1;598;2322;2.4;Sunny;No;4413.61
2024-06-27;Produit_C;Tanger;135;20.1;49.01;1;893;1947;2.8;Cloudy;No;2713.96
2024-06-28;Produit_D;Rabat;79;97.76;34.23;0;894;1213;4.3;Sunny;No;7723.25
2024-06-29;Produit_E;Tanger;139;41.61;24.18;1;475;1718;3.0;Cloudy;No;5783.14
2024-06-30;Produit_A;Rabat;197;50.76;12.75;1;115;4991;4.8;Sunny;Yes;10000.09
2024-07-01;Produit_B;Tanger;163;84.32;41.29;1;741;1251;2.6;Cloudy;No;13744.85
2024-07-02;Produit_C;Rabat;278;50.36;23.94;0;316;4181;1.1;Sunny;No;13999.36
2024-07-03;Produit_D;Tanger;227;12.33;40.58;0;321;2124;2.2;Cloudy;No;2798.07
2024-07-04;Produit_E;Rabat;144;44.48;40.09;0;523;3488;3.4;Sunny;No;6405.09
2024-07-05;Produit_A;Tanger;261;36.8;25.73;0;715;1230;2.5;Cloudy;Yes;9605.91
2024-07-06;Produit_B;Rabat;60;69.9;47.6;1;391;1636;1.1;Sunny;No;4194.15
2024-07-07;Produit_C;Tanger;198;63.18;9.51;0;232;4787;1.1;Cloudy;No;12510.38
2024-07-08;Produit_D;Rabat;284;99.36;25.09;0;545;2454;2.4;Sunny;No;28218.5
2024-07-09;Produit_E;Tanger;219;56.92;47.38;0;833;4375;3.6;Cloudy;No;12465.2
2024-07-10;Produit_A;Rabat;127;23.66;25.38;1;566;3508;3.3;Sunny;Yes;3004.2
2024-07-11;Produit_B;Tanger;143;24.81;19.4;1;780;3498;1.9;Cloudy;No;3547.75
2024-07-12;Produit_C;Rabat;251;11.04;33.81;0;141;4300;1.5;Sunny;No;2770.78
2024-07-13;Produit_D;Tanger;264;77.4;20.04;1;907;2775;4.4;Cloudy;No;20434.36
2024-07-14;Produit_E;Rabat;77;82.64;13.36;1;912;2332;1.8;Sunny;No;6363.22
2024-07-15;Produit_A;Tanger;243;79.68;17.57;0;892;1011;1.5;Cloudy;Yes;19361.19
2024-07-16;Produit_B;Rabat;93;79.99;47.97;0;570;1712;1.4;Sunny;No;7438.69
2024-07-17;Produit_C;Tanger;124;81.08;24.15;1;674;1236;2.5;Cloudy;No;10054.48
2024-07-18;Produit_D;Rabat;173;71.09;15.75;1;565;4593;1.8;Sunny;No;12297.73
2024-07-19;Produit_E;Tanger;119;19.83;17.39;0;603;4295;2.4;Cloudy;No;2359.32
2024-07-20;Produit_A;Rabat;300;71.7;7.57;0;832;1343;3.2;Sunny;Yes;21508.94
2024-07-21;Produit_B;Tanger;201;44.89;29.16;0;536;4060;3.2;Cloudy;No;9022.19
2024-07-22;Produit_C;Rabat;296;47.53;29.29;1;926;4732;4.8;Sunny;No;14070.27
2024-07-23;Produit_D;Tanger;241;19.71;23.03;0;353;2841;2.0;Cloudy;No;4750.22
2024-07-24;Produit_E;Rabat;256;81.59;14.19;0;151;2577;1.4;Sunny;No;20887.48
2024-07-25;Produit_A;Tanger;172;83.65;47.79;1;137;2141;4.0;Cloudy;Yes;14387.52
2024-07-26;Produit_B;Rabat;91;93.01;7.19;0;599;3980;2.8;Sunny;No;8463.6
2024-07-27;Produit_C;Tanger;240;62.79;17.75;0;751;2695;2.1;Cloudy;No;15068.86
2024-07-28;Produit_D;Rabat;198;88.44;28.78;1;333;3294;2.0;Sunny;No;17511.13
2024-07-29;Produit_E;Tanger;110;69.95;44.86;1;319;4503;3.7;Cloudy;No;7694.96
2024-07-30;Produit_A;Rabat;294;42.01;29.69;0;159;1009;4.0;Sunny;Yes;12349.86
2024-07-31;Produit_B;Tanger;241;21.07;38.77;1;978;3713;3.5;Cloudy;No;5078.34
2024-08-01;Produit_B;Tanger;235;29.63;34.67;1;598;3390;3.3;Cloudy;No;6963.96
2024-08-02;Produit_C;Rabat;280;21.96;31.93;0;698;3357;4.1;Sunny;No;6148.85
2024-08-03;Produit_D;Tanger;185;98.71;33.55;1;933;2448;4.1;Cloudy;No;18260.85
2024-08-04;Produit_E;Rabat;173;71.4;18.07;0;678;1769;1.9;Sunny;No;12351.6
2024-08-05;Produit_A;Tanger;157;81.97;47.22;1;440;1368;2.9;Cloudy;Yes;12868.97
2024-08-06;Produit_B;Rabat;74;28.67;28.56;0;785;4038;1.2;Sunny;No;2121.7
2024-08-07;Produit_C;Tanger;121;29.03;42.23;1;511;4875;1.2;Cloudy;No;3513.05
2024-08-08;Produit_D;Rabat;166;20.22;6.91;0;800;4028;3.0;Sunny;No;3356.08
2024-08-09;Produit_E;Tanger;256;39.36;5.64;0;471;1752;2.0;Cloudy;No;10075.71
2024-08-10;Produit_A;Rabat;255;94.48;11.75;1;465;3780;4.9;Sunny;Yes;24092.52
2024-08-11;Produit_B;Tanger;285;86.98;13.97;1;879;4152;2.0;Cloudy;No;24789.48
2024-08-12;Produit_C;Rabat;135;10.98;14.06;1;602;3452;3.3;Sunny;No;1481.98
2024-08-13;Produit_D;Tanger;125;80.76;48.74;1;758;3020;2.4;Cloudy;No;10094.68
2024-08-14;Produit_E;Rabat;93;99.06;11.73;0;856;4102;1.9;Sunny;No;9212.35
2024-08-15;Produit_A;Tanger;77;76.0;46.87;0;717;4717;1.4;Cloudy;Yes;5852.09
2024-08-16;Produit_B;Rabat;264;42.46;11.01;1;249;3821;3.5;Sunny;No;11210.32
2024-08-17;Produit_C;Tanger;261;72.93;5.45;0;985;3244;2.0;Cloudy;No;19034.27
2024-08-18;Produit_D;Rabat;169;41.24;26.39;1;176;2585;3.2;Sunny;No;6968.79
2024-08-19;Produit_E;Tanger;115;20.14;27.16;1;907;3288;3.6;Cloudy;No;2315.59
2024-08-20;Produit_A;Rabat;162;80.11;37.46;1;113;3962;2.5;Sunny;Yes;12978.13
2024-08-21;Produit_B;Tanger;160;89.54;7.82;1;903;2967;2.9;Cloudy;No;14325.63
2024-08-22;Produit_C;Rabat;54;11.45;36.64;1;734;3820;5.0;Sunny;No;618.08
2024-08-23;Produit_D;Tanger;172;99.46;24.05;0;589;1875;5.0;Cloudy;No;17106.26
2024-08-24;Produit_E;Rabat;184;17.81;10.8;1;710;2615;4.9;Sunny;No;3277.62
2024-08-25;Produit_A;Tanger;204;66.73;26.14;0;305;3470;2.1;Cloudy;Yes;13612.46
2024-08-26;Produit_B;Rabat;128;31.84;13.63;0;153;2994;2.7;Sunny;No;4076.06
2024-08-27;Produit_C;Tanger;260;94.81;10.36;0;955;3605;1.2;Cloudy;No;24650.11
2024-08-28;Produit_D;Rabat;232;80.71;24.75;1;889;3262;4.5;Sunny;No;18725.0
2024-08-29;Produit_E;Tanger;76;66.39;40.93;0;491;2314;3.7;Cloudy;No;5045.9
2024-08-30;Produit_A;Rabat;138;81.01;32.24;0;409;3135;2.3;Sunny;Yes;11180.06
2024-08-31;Produit_B;Tanger;87;38.51;34.55;0;803;3314;2.8;Cloudy;No;3350.68
2024-09-01;Produit_B;Tanger;179;32.15;41.54;0;606;4543;4.7;Cloudy;No;5754.15
2024-09-02;Produit_C;Rabat;58;68.09;31.27;1;514;2572;2.1;Sunny;No;3949.14
2024-09-03;Produit_D;Tanger;232;26.87;44.09;0;569;1261;4.7;Cloudy;No;6233.38
2024-09-04;Produit_E;Rabat;173;72.22;22.43;1;361;4874;2.5;Sunny;No;12493.55
2024-09-05;Produit_A;Tanger;95;42.47;35.28;0;322;3227;1.8;Cloudy;Yes;4034.27
2024-09-06;Produit_B;Rabat;112;12.25;22.54;1;512;3025;3.6;Sunny;No;1371.89
2024-09-07;Produit_C;Tanger;198;47.78;37.61;1;769;4576;4.3;Cloudy;No;9460.27
2024-09-08;Produit_D;Rabat;75;13.91;42.31;0;123;2588;1.6;Sunny;No;1043.06
2024-09-09;Produit_E;Tanger;93;14.88;27.27;0;624;1725;1.7;Cloudy;No;1384.28
2024-09-10;Produit_A;Rabat;210;67.23;45.31;1;734;1880;4.9;Sunny;Yes;14118.02
2024-09-11;Produit_B;Tanger;271;59.05;9.78;0;853;2138;3.6;Cloudy;No;16003.59
2024-09-12;Produit_C;Rabat;92;48.05;45.59;1;207;1103;1.2;Sunny;No;4420.65
2024-09-13;Produit_D;Tanger;52;53.28;35.28;1;373;1232;2.1;Cloudy;No;2770.61
2024-09-14;Produit_E;Rabat;211;27.54;21.44;0;503;2223;4.2;Sunny;No;5811.17
2024-09-15;Produit_A;Tanger;97;71.88;10.36;0;129;1220;1.0;Cloudy;Yes;6971.9
2024-09-16;Produit_B;Rabat;128;41.54;46.12;1;238;3023;2.3;Sunny;No;5317.22
2024-09-17;Produit_C;Tanger;75;24.71;14.73;1;469;2150;1.8;Cloudy;No;1853.36
2024-09-18;Produit_D;Rabat;292;43.29;26.26;0;804;1416;5.0;Sunny;No;12640.08
2024-09-19;Produit_E;Tanger;123;89.06;35.92;1;807;1811;3.2;Cloudy;No;10954.41
2024-09-20;Produit_A;Rabat;157;47.54;48.84;1;317;2919;3.2;Sunny;Yes;7463.12
2024-09-21;Produit_B;Tanger;299;77.6;27.7;1;203;2801;1.2;Cloudy;No;23200.92
2024-09-22;Produit_C;Rabat;268;45.71;14.95;0;754;4845;3.8;Sunny;No;12250.78
2024-09-23;Produit_D;Tanger;289;33.68;46.08;1;505;4872;3.4;Cloudy;No;9734.54
2024-09-24;Produit_E;Rabat;272;17.01;46.85;0;608;2886;2.3;Sunny;No;4626.27
2024-09-25;Produit_A;Tanger;92;10.6;32.46;1;964;4767;3.3;Cloudy;Yes;975.64
2024-09-26;Produit_B;Rabat;128;92.11;19.5;0;176;2549;4.5;Sunny;No;11790.03
